,participant_id,status,workplace,workplace_other,main_vehicle,topic,response
9037,1275,student,Campus,,train-short,low_frequency,False
9038,1275,student,Campus,,train-short,no_station,False
9039,1275,student,Campus,,train-short,comfort,False
9040,1275,student,Campus,,train-short,unsafe,False
9041,1275,student,Campus,,train-short,live_near_uni,True
9042,1276,student,Campus,,car-driver,too_expensive,False
9043,1276,student,Campus,,car-driver,transition_time,False
9044,1276,student,Campus,,car-driver,travel_time,True
9045,1276,student,Campus,,car-driver,reliability,True
9046,1276,student,Campus,,car-driver,too_crowded,True
9047,1276,student,Campus,,car-driver,other,False
9048,1276,student,Campus,,car-driver,low_frequency,True
9049,1276,student,Campus,,car-driver,no_station,True
9050,1276,student,Campus,,car-driver,comfort,False
9051,1276,student,Campus,,car-driver,unsafe,False
9052,1276,student,Campus,,car-driver,live_near_uni,False
9053,1277,student,Campus,,walk,too_expensive,False
9054,1277,student,Campus,,walk,transition_time,False
9055,1277,student,Campus,,walk,travel_time,False
9056,1277,student,Campus,,walk,reliability,False
9057,1277,student,Campus,,walk,too_crowded,True
9058,1277,student,Campus,,walk,other,False
9059,1277,student,Campus,,walk,low_frequency,False
9060,1277,student,Campus,,walk,no_station,False
9061,1277,student,Campus,,walk,comfort,True
9062,1277,student,Campus,,walk,unsafe,False
9063,1277,student,Campus,,walk,live_near_uni,True
9064,1279,niwi,Campus,,train-short,too_expensive,False
9065,1279,niwi,Campus,,train-short,transition_time,True
9066,1279,niwi,Campus,,train-short,travel_time,False
9067,1279,niwi,Campus,,train-short,reliability,True
9068,1279,niwi,Campus,,train-short,too_crowded,True
9069,1279,niwi,Campus,,train-short,other,False
9070,1279,niwi,Campus,,train-short,low_frequency,True
9071,1279,niwi,Campus,,train-short,no_station,False
9072,1279,niwi,Campus,,train-short,comfort,True
9073,1279,niwi,Campus,,train-short,unsafe,True
9074,1279,niwi,Campus,,train-short,live_near_uni,False
9075,1280,student,Campus,,bus,too_expensive,False
9076,1280,student,Campus,,bus,transition_time,False
9077,1280,student,Campus,,bus,travel_time,False
9078,1280,student,Campus,,bus,reliability,True
9079,1280,student,Campus,,bus,too_crowded,True
9080,1280,student,Campus,,bus,other,False
9081,1280,student,Campus,,bus,low_frequency,False
9082,1280,student,Campus,,bus,no_station,False
9083,1280,student,Campus,,bus,comfort,False
9084,1280,student,Campus,,bus,unsafe,False
9085,1280,student,Campus,,bus,live_near_uni,False
9086,1283,wimi,Sedanstraße,,car-driver,too_expensive,False
9087,1283,wimi,Sedanstraße,,car-driver,transition_time,True
9088,1283,wimi,Sedanstraße,,car-driver,travel_time,True
9089,1283,wimi,Sedanstraße,,car-driver,reliability,False
9090,1283,wimi,Sedanstraße,,car-driver,too_crowded,False
9091,1283,wimi,Sedanstraße,,car-driver,other,False
9092,1283,wimi,Sedanstraße,,car-driver,low_frequency,False
9093,1283,wimi,Sedanstraße,,car-driver,no_station,False
9094,1283,wimi,Sedanstraße,,car-driver,comfort,False
9095,1283,wimi,Sedanstraße,,car-driver,unsafe,False
9096,1283,wimi,Sedanstraße,,car-driver,live_near_uni,False
9097,1284,niwi,Campus,,car-driver,too_expensive,False
9098,1284,niwi,Campus,,car-driver,transition_time,False
9099,1284,niwi,Campus,,car-driver,travel_time,False
9100,1284,niwi,Campus,,car-driver,reliability,True
9101,1284,niwi,Campus,,car-driver,too_crowded,False
9102,1284,niwi,Campus,,car-driver,other,True
9103,1284,niwi,Campus,,car-driver,low_frequency,False
9104,1284,niwi,Campus,,car-driver,no_station,True
9105,1284,niwi,Campus,,car-driver,comfort,False
9106,1284,niwi,Campus,,car-driver,unsafe,False
9107,1284,niwi,Campus,,car-driver,live_near_uni,False
9108,1285,wimi,Campus,,bus,too_expensive,False
9109,1285,wimi,Campus,,bus,transition_time,False
9110,1285,wimi,Campus,,bus,travel_time,False
9111,1285,wimi,Campus,,bus,reliability,False
9112,1285,wimi,Campus,,bus,too_crowded,False
9113,1285,wimi,Campus,,bus,other,False
9114,1285,wimi,Campus,,bus,low_frequency,False
9115,1285,wimi,Campus,,bus,no_station,False
9116,1285,wimi,Campus,,bus,comfort,False
9117,1285,wimi,Campus,,bus,unsafe,False
9118,1285,wimi,Campus,,bus,live_near_uni,False
9119,1286,student,Campus,,train-short,too_expensive,False
9120,1286,student,Campus,,train-short,transition_time,False
9121,1286,student,Campus,,train-short,travel_time,False
9122,1286,student,Campus,,train-short,reliability,False
9123,1286,student,Campus,,train-short,too_crowded,False
9124,1286,student,Campus,,train-short,other,False
9125,1286,student,Campus,,train-short,low_frequency,False
9126,1286,student,Campus,,train-short,no_station,True
9127,1286,student,Campus,,train-short,comfort,False
9128,1286,student,Campus,,train-short,unsafe,False
9129,1286,student,Campus,,train-short,live_near_uni,False
9130,1287,student,Campus,,walk,too_expensive,False
9131,1287,student,Campus,,walk,transition_time,False
9132,1287,student,Campus,,walk,travel_time,False
9133,1287,student,Campus,,walk,reliability,False
9134,1287,student,Campus,,walk,too_crowded,False
9135,1287,student,Campus,,walk,other,False
9136,1287,student,Campus,,walk,low_frequency,False
9137,1287,student,Campus,,walk,no_station,False
9138,1287,student,Campus,,walk,comfort,False
9139,1287,student,Campus,,walk,unsafe,False
9140,1287,student,Campus,,walk,live_near_uni,True
9141,1288,student,Sedanstraße,,bicycle,too_expensive,False
9142,1288,student,Sedanstraße,,bicycle,transition_time,False
9143,1288,student,Sedanstraße,,bicycle,travel_time,False
9144,1288,student,Sedanstraße,,bicycle,reliability,False
9145,1288,student,Sedanstraße,,bicycle,too_crowded,False
9146,1288,student,Sedanstraße,,bicycle,other,False
9147,1288,student,Sedanstraße,,bicycle,low_frequency,False
9148,1288,student,Sedanstraße,,bicycle,no_station,False
9149,1288,student,Sedanstraße,,bicycle,comfort,False
9150,1288,student,Sedanstraße,,bicycle,unsafe,False
9151,1288,student,Sedanstraße,,bicycle,live_near_uni,True
9152,1289,student,Campus,,car-driver,too_expensive,False
9153,1289,student,Campus,,car-driver,transition_time,False
9154,1289,student,Campus,,car-driver,travel_time,False
9155,1289,student,Campus,,car-driver,reliability,True
9156,1289,student,Campus,,car-driver,too_crowded,False
9157,1289,student,Campus,,car-driver,other,False
9158,1289,student,Campus,,car-driver,low_frequency,False
9159,1289,student,Campus,,car-driver,no_station,True
9160,1289,student,Campus,,car-driver,comfort,False
9161,1289,student,Campus,,car-driver,unsafe,False
9162,1289,student,Campus,,car-driver,live_near_uni,False
9163,1291,niwi,Campus,,car-passenger,too_expensive,True
9164,1291,niwi,Campus,,car-passenger,transition_time,True
9165,1291,niwi,Campus,,car-passenger,travel_time,True
9166,1291,niwi,Campus,,car-passenger,reliability,True
9167,1291,niwi,Campus,,car-passenger,too_crowded,False
9168,1291,niwi,Campus,,car-passenger,other,False
9169,1291,niwi,Campus,,car-passenger,low_frequency,True
9170,1291,niwi,Campus,,car-passenger,no_station,True
9171,1291,niwi,Campus,,car-passenger,comfort,False
9172,1291,niwi,Campus,,car-passenger,unsafe,False
9173,1291,niwi,Campus,,car-passenger,live_near_uni,False
9174,1292,student,Campus,,car-driver,too_expensive,False
9175,1292,student,Campus,,car-driver,transition_time,False
9176,1292,student,Campus,,car-driver,travel_time,True
9177,1292,student,Campus,,car-driver,reliability,True
9178,1292,student,Campus,,car-driver,too_crowded,False
9179,1292,student,Campus,,car-driver,other,False
9180,1292,student,Campus,,car-driver,low_frequency,True
9181,1292,student,Campus,,car-driver,no_station,True
9182,1292,student,Campus,,car-driver,comfort,False
9183,1292,student,Campus,,car-driver,unsafe,True
9184,1292,student,Campus,,car-driver,live_near_uni,False
9185,1293,student,Campus,,bus,too_expensive,False
9186,1293,student,Campus,,bus,transition_time,False
9187,1293,student,Campus,,bus,travel_time,False
9188,1293,student,Campus,,bus,reliability,False
9189,1293,student,Campus,,bus,too_crowded,False
9190,1293,student,Campus,,bus,other,False
9191,1293,student,Campus,,bus,low_frequency,False
9192,1293,student,Campus,,bus,no_station,False
9193,1293,student,Campus,,bus,comfort,False
9194,1293,student,Campus,,bus,unsafe,False
9195,1293,student,Campus,,bus,live_near_uni,False
9196,1295,prof,Campus,,car-driver,too_expensive,False
9197,1295,prof,Campus,,car-driver,transition_time,True
9198,1295,prof,Campus,,car-driver,travel_time,True
9199,1295,prof,Campus,,car-driver,reliability,False
9200,1295,prof,Campus,,car-driver,too_crowded,False
9201,1295,prof,Campus,,car-driver,other,False
9202,1295,prof,Campus,,car-driver,low_frequency,False
9203,1295,prof,Campus,,car-driver,no_station,False
9204,1295,prof,Campus,,car-driver,comfort,False
9205,1295,prof,Campus,,car-driver,unsafe,False
9206,1295,prof,Campus,,car-driver,live_near_uni,False
9207,1296,student,Campus,,bus,too_expensive,False
9208,1296,student,Campus,,bus,transition_time,False
9209,1296,student,Campus,,bus,travel_time,True
9210,1296,student,Campus,,bus,reliability,False
9211,1296,student,Campus,,bus,too_crowded,True
9212,1296,student,Campus,,bus,other,False
9213,1296,student,Campus,,bus,low_frequency,True
9214,1296,student,Campus,,bus,no_station,False
9215,1296,student,Campus,,bus,comfort,False
9216,1296,student,Campus,,bus,unsafe,False
9217,1296,student,Campus,,bus,live_near_uni,False
9218,1297,student,Campus,,bus,too_expensive,False
9219,1297,student,Campus,,bus,transition_time,False
9220,1297,student,Campus,,bus,travel_time,False
9221,1297,student,Campus,,bus,reliability,False
9222,1297,student,Campus,,bus,too_crowded,False
9223,1297,student,Campus,,bus,other,True
9224,1297,student,Campus,,bus,low_frequency,False
9225,1297,student,Campus,,bus,no_station,False
9226,1297,student,Campus,,bus,comfort,False
9227,1297,student,Campus,,bus,unsafe,False
9228,1297,student,Campus,,bus,live_near_uni,False
9229,1298,other,Campus,,bicycle,too_expensive,False
9230,1298,other,Campus,,bicycle,transition_time,False
9231,1298,other,Campus,,bicycle,travel_time,False
9232,1298,other,Campus,,bicycle,reliability,False
9233,1298,other,Campus,,bicycle,too_crowded,False
9234,1298,other,Campus,,bicycle,other,True
9235,1298,other,Campus,,bicycle,low_frequency,False
9236,1298,other,Campus,,bicycle,no_station,False
9237,1298,other,Campus,,bicycle,comfort,False
9238,1298,other,Campus,,bicycle,unsafe,False
9239,1298,other,Campus,,bicycle,live_near_uni,False
9240,1300,student,Campus,,bus,too_expensive,False
9241,1300,student,Campus,,bus,transition_time,False
9242,1300,student,Campus,,bus,travel_time,False
9243,1300,student,Campus,,bus,reliability,True
9244,1300,student,Campus,,bus,too_crowded,True
9245,1300,student,Campus,,bus,other,False
9246,1300,student,Campus,,bus,low_frequency,False
9247,1300,student,Campus,,bus,no_station,False
9248,1300,student,Campus,,bus,comfort,False
9249,1300,student,Campus,,bus,unsafe,False
9250,1300,student,Campus,,bus,live_near_uni,False
9251,1301,student,Bajuwarenstraße,,bus,too_expensive,False
9252,1301,student,Bajuwarenstraße,,bus,transition_time,False
9253,1301,student,Bajuwarenstraße,,bus,travel_time,False
9254,1301,student,Bajuwarenstraße,,bus,reliability,False
9255,1301,student,Bajuwarenstraße,,bus,too_crowded,False
9256,1301,student,Bajuwarenstraße,,bus,other,True
9257,1301,student,Bajuwarenstraße,,bus,low_frequency,False
9258,1301,student,Bajuwarenstraße,,bus,no_station,False
9259,1301,student,Bajuwarenstraße,,bus,comfort,False
9260,1301,student,Bajuwarenstraße,,bus,unsafe,False
9261,1301,student,Bajuwarenstraße,,bus,live_near_uni,False
9262,1304,niwi,Campus,,car-driver,too_expensive,False
9263,1304,niwi,Campus,,car-driver,transition_time,True
9264,1304,niwi,Campus,,car-driver,travel_time,True
9265,1304,niwi,Campus,,car-driver,reliability,True
9266,1304,niwi,Campus,,car-driver,too_crowded,True
9267,1304,niwi,Campus,,car-driver,other,False
9268,1304,niwi,Campus,,car-driver,low_frequency,True
9269,1304,niwi,Campus,,car-driver,no_station,True
9270,1304,niwi,Campus,,car-driver,comfort,False
9271,1304,niwi,Campus,,car-driver,unsafe,False
9272,1304,niwi,Campus,,car-driver,live_near_uni,False
9273,1305,prof,Campus,,car-driver,too_expensive,True
9274,1305,prof,Campus,,car-driver,transition_time,False
9275,1305,prof,Campus,,car-driver,travel_time,True
9276,1305,prof,Campus,,car-driver,reliability,True
9277,1305,prof,Campus,,car-driver,too_crowded,False
9278,1305,prof,Campus,,car-driver,other,False
9279,1305,prof,Campus,,car-driver,low_frequency,False
9280,1305,prof,Campus,,car-driver,no_station,False
9281,1305,prof,Campus,,car-driver,comfort,False
9282,1305,prof,Campus,,car-driver,unsafe,False
9283,1305,prof,Campus,,car-driver,live_near_uni,False
9284,1306,niwi,Campus,,bicycle,too_expensive,True
9285,1306,niwi,Campus,,bicycle,transition_time,False
9286,1306,niwi,Campus,,bicycle,travel_time,False
9287,1306,niwi,Campus,,bicycle,reliability,False
9288,1306,niwi,Campus,,bicycle,too_crowded,False
9289,1306,niwi,Campus,,bicycle,other,False
9290,1306,niwi,Campus,,bicycle,low_frequency,False
9291,1306,niwi,Campus,,bicycle,no_station,False
9292,1306,niwi,Campus,,bicycle,comfort,False
9293,1306,niwi,Campus,,bicycle,unsafe,False
9294,1306,niwi,Campus,,bicycle,live_near_uni,True
9295,1308,niwi,Campus,,bicycle,too_expensive,False
9296,1308,niwi,Campus,,bicycle,transition_time,False
9297,1308,niwi,Campus,,bicycle,travel_time,False
9298,1308,niwi,Campus,,bicycle,reliability,False
9299,1308,niwi,Campus,,bicycle,too_crowded,False
9300,1308,niwi,Campus,,bicycle,other,False
9301,1308,niwi,Campus,,bicycle,low_frequency,False
9302,1308,niwi,Campus,,bicycle,no_station,False
9303,1308,niwi,Campus,,bicycle,comfort,False
9304,1308,niwi,Campus,,bicycle,unsafe,False
9305,1308,niwi,Campus,,bicycle,live_near_uni,True
9306,1309,student,Campus,,bus,too_expensive,False
9307,1309,student,Campus,,bus,transition_time,False
9308,1309,student,Campus,,bus,travel_time,False
9309,1309,student,Campus,,bus,reliability,False
9310,1309,student,Campus,,bus,too_crowded,True
9311,1309,student,Campus,,bus,other,False
9312,1309,student,Campus,,bus,low_frequency,False
9313,1309,student,Campus,,bus,no_station,False
9314,1309,student,Campus,,bus,comfort,False
9315,1309,student,Campus,,bus,unsafe,False
9316,1309,student,Campus,,bus,live_near_uni,True
9317,1311,student,Campus,,car-driver,too_expensive,False
9318,1311,student,Campus,,car-driver,transition_time,True
9319,1311,student,Campus,,car-driver,travel_time,True
9320,1311,student,Campus,,car-driver,reliability,False
9321,1311,student,Campus,,car-driver,too_crowded,False
9322,1311,student,Campus,,car-driver,other,False
9323,1311,student,Campus,,car-driver,low_frequency,False
9324,1311,student,Campus,,car-driver,no_station,False
9325,1311,student,Campus,,car-driver,comfort,False
9326,1311,student,Campus,,car-driver,unsafe,False
9327,1311,student,Campus,,car-driver,live_near_uni,False
9328,1312,student,Campus,,bicycle,too_expensive,False
9329,1312,student,Campus,,bicycle,transition_time,False
9330,1312,student,Campus,,bicycle,travel_time,False
9331,1312,student,Campus,,bicycle,reliability,False
9332,1312,student,Campus,,bicycle,too_crowded,False
9333,1312,student,Campus,,bicycle,other,False
9334,1312,student,Campus,,bicycle,low_frequency,False
9335,1312,student,Campus,,bicycle,no_station,False
9336,1312,student,Campus,,bicycle,comfort,False
9337,1312,student,Campus,,bicycle,unsafe,False
9338,1312,student,Campus,,bicycle,live_near_uni,False
9339,1313,student,Universitätsklinikum,,bus,too_expensive,False
9340,1313,student,Universitätsklinikum,,bus,transition_time,True
9341,1313,student,Universitätsklinikum,,bus,travel_time,True
9342,1313,student,Universitätsklinikum,,bus,reliability,False
9343,1313,student,Universitätsklinikum,,bus,too_crowded,True
9344,1313,student,Universitätsklinikum,,bus,other,False
9345,1313,student,Universitätsklinikum,,bus,low_frequency,True
9346,1313,student,Universitätsklinikum,,bus,no_station,False
9347,1313,student,Universitätsklinikum,,bus,comfort,True
9348,1313,student,Universitätsklinikum,,bus,unsafe,False
9349,1313,student,Universitätsklinikum,,bus,live_near_uni,False
9350,1314,student,Campus,,bus,too_expensive,False
9351,1314,student,Campus,,bus,transition_time,False
9352,1314,student,Campus,,bus,travel_time,False
9353,1314,student,Campus,,bus,reliability,False
9354,1314,student,Campus,,bus,too_crowded,True
9355,1314,student,Campus,,bus,other,False
9356,1314,student,Campus,,bus,low_frequency,False
9357,1314,student,Campus,,bus,no_station,False
9358,1314,student,Campus,,bus,comfort,False
9359,1314,student,Campus,,bus,unsafe,False
9360,1314,student,Campus,,bus,live_near_uni,False
9361,1315,niwi,Universitätsklinikum,,bus,too_expensive,False
9362,1315,niwi,Universitätsklinikum,,bus,transition_time,False
9363,1315,niwi,Universitätsklinikum,,bus,travel_time,True
9364,1315,niwi,Universitätsklinikum,,bus,reliability,False
9365,1315,niwi,Universitätsklinikum,,bus,too_crowded,True
9366,1315,niwi,Universitätsklinikum,,bus,other,False
9367,1315,niwi,Universitätsklinikum,,bus,low_frequency,True
9368,1315,niwi,Universitätsklinikum,,bus,no_station,False
9369,1315,niwi,Universitätsklinikum,,bus,comfort,True
9370,1315,niwi,Universitätsklinikum,,bus,unsafe,False
9371,1315,niwi,Universitätsklinikum,,bus,live_near_uni,False
9372,1316,student,Campus,,train-short,too_expensive,False
9373,1316,student,Campus,,train-short,transition_time,False
9374,1316,student,Campus,,train-short,travel_time,True
9375,1316,student,Campus,,train-short,reliability,True
9376,1316,student,Campus,,train-short,too_crowded,True
9377,1316,student,Campus,,train-short,other,False
9378,1316,student,Campus,,train-short,low_frequency,False
9379,1316,student,Campus,,train-short,no_station,False
9380,1316,student,Campus,,train-short,comfort,True
9381,1316,student,Campus,,train-short,unsafe,False
9382,1316,student,Campus,,train-short,live_near_uni,False
9383,1317,student,Campus,,car-driver,too_expensive,False
9384,1317,student,Campus,,car-driver,transition_time,True
9385,1317,student,Campus,,car-driver,travel_time,True
9386,1317,student,Campus,,car-driver,reliability,True
9387,1317,student,Campus,,car-driver,too_crowded,False
9388,1317,student,Campus,,car-driver,other,False
9389,1317,student,Campus,,car-driver,low_frequency,True
9390,1317,student,Campus,,car-driver,no_station,True
9391,1317,student,Campus,,car-driver,comfort,True
9392,1317,student,Campus,,car-driver,unsafe,True
9393,1317,student,Campus,,car-driver,live_near_uni,False
9394,1318,student,Campus,,bus,too_expensive,False
9395,1318,student,Campus,,bus,transition_time,False
9396,1318,student,Campus,,bus,travel_time,False
9397,1318,student,Campus,,bus,reliability,False
9398,1318,student,Campus,,bus,too_crowded,True
9399,1318,student,Campus,,bus,other,False
9400,1318,student,Campus,,bus,low_frequency,False
9401,1318,student,Campus,,bus,no_station,False
9402,1318,student,Campus,,bus,comfort,False
9403,1318,student,Campus,,bus,unsafe,False
9404,1318,student,Campus,,bus,live_near_uni,True
9405,1319,niwi,Campus,,walk,too_expensive,False
9406,1319,niwi,Campus,,walk,transition_time,False
9407,1319,niwi,Campus,,walk,travel_time,False
9408,1319,niwi,Campus,,walk,reliability,False
9409,1319,niwi,Campus,,walk,too_crowded,False
9410,1319,niwi,Campus,,walk,other,False
9411,1319,niwi,Campus,,walk,low_frequency,False
9412,1319,niwi,Campus,,walk,no_station,False
9413,1319,niwi,Campus,,walk,comfort,False
9414,1319,niwi,Campus,,walk,unsafe,False
9415,1319,niwi,Campus,,walk,live_near_uni,True
9416,1320,student,Campus,,bicycle,too_expensive,False
9417,1320,student,Campus,,bicycle,transition_time,False
9418,1320,student,Campus,,bicycle,travel_time,False
9419,1320,student,Campus,,bicycle,reliability,False
9420,1320,student,Campus,,bicycle,too_crowded,False
9421,1320,student,Campus,,bicycle,other,False
9422,1320,student,Campus,,bicycle,low_frequency,False
9423,1320,student,Campus,,bicycle,no_station,False
9424,1320,student,Campus,,bicycle,comfort,False
9425,1320,student,Campus,,bicycle,unsafe,False
9426,1320,student,Campus,,bicycle,live_near_uni,True
9427,1321,student,Campus,,bus,too_expensive,False
9428,1321,student,Campus,,bus,transition_time,True
9429,1321,student,Campus,,bus,travel_time,False
9430,1321,student,Campus,,bus,reliability,True
9431,1321,student,Campus,,bus,too_crowded,True
9432,1321,student,Campus,,bus,other,False
9433,1321,student,Campus,,bus,low_frequency,True
9434,1321,student,Campus,,bus,no_station,False
9435,1321,student,Campus,,bus,comfort,False
9436,1321,student,Campus,,bus,unsafe,False
9437,1321,student,Campus,,bus,live_near_uni,False
9438,1322,student,Campus,,car-driver,too_expensive,False
9439,1322,student,Campus,,car-driver,transition_time,False
9440,1322,student,Campus,,car-driver,travel_time,False
9441,1322,student,Campus,,car-driver,reliability,False
9442,1322,student,Campus,,car-driver,too_crowded,True
9443,1322,student,Campus,,car-driver,other,False
9444,1322,student,Campus,,car-driver,low_frequency,True
9445,1322,student,Campus,,car-driver,no_station,True
9446,1322,student,Campus,,car-driver,comfort,True
9447,1322,student,Campus,,car-driver,unsafe,True
9448,1322,student,Campus,,car-driver,live_near_uni,False
9449,1323,wimi,Campus,,bicycle,too_expensive,False
9450,1323,wimi,Campus,,bicycle,transition_time,False
9451,1323,wimi,Campus,,bicycle,travel_time,False
9452,1323,wimi,Campus,,bicycle,reliability,True
9453,1323,wimi,Campus,,bicycle,too_crowded,False
9454,1323,wimi,Campus,,bicycle,other,False
9455,1323,wimi,Campus,,bicycle,low_frequency,True
9456,1323,wimi,Campus,,bicycle,no_station,False
9457,1323,wimi,Campus,,bicycle,comfort,False
9458,1323,wimi,Campus,,bicycle,unsafe,False
9459,1323,wimi,Campus,,bicycle,live_near_uni,False
9460,1324,wimi,Campus,,motorbike,too_expensive,True
9461,1324,wimi,Campus,,motorbike,transition_time,False
9462,1324,wimi,Campus,,motorbike,travel_time,True
9463,1324,wimi,Campus,,motorbike,reliability,False
9464,1324,wimi,Campus,,motorbike,too_crowded,False
9465,1324,wimi,Campus,,motorbike,other,False
9466,1324,wimi,Campus,,motorbike,low_frequency,True
9467,1324,wimi,Campus,,motorbike,no_station,False
9468,1324,wimi,Campus,,motorbike,comfort,True
9469,1324,wimi,Campus,,motorbike,unsafe,True
9470,1324,wimi,Campus,,motorbike,live_near_uni,False
9471,1325,wimi,Campus,,train-short,too_expensive,False
9472,1325,wimi,Campus,,train-short,transition_time,False
9473,1325,wimi,Campus,,train-short,travel_time,False
9474,1325,wimi,Campus,,train-short,reliability,False
9475,1325,wimi,Campus,,train-short,too_crowded,False
9476,1325,wimi,Campus,,train-short,other,False
9477,1325,wimi,Campus,,train-short,low_frequency,False
9478,1325,wimi,Campus,,train-short,no_station,False
9479,1325,wimi,Campus,,train-short,comfort,False
9480,1325,wimi,Campus,,train-short,unsafe,False
9481,1325,wimi,Campus,,train-short,live_near_uni,False
9482,1326,student,Universitätsklinikum,,car-driver,too_expensive,False
9483,1326,student,Universitätsklinikum,,car-driver,transition_time,False
9484,1326,student,Universitätsklinikum,,car-driver,travel_time,True
9485,1326,student,Universitätsklinikum,,car-driver,reliability,True
9486,1326,student,Universitätsklinikum,,car-driver,too_crowded,True
9487,1326,student,Universitätsklinikum,,car-driver,other,False
9488,1326,student,Universitätsklinikum,,car-driver,low_frequency,True
9489,1326,student,Universitätsklinikum,,car-driver,no_station,False
9490,1326,student,Universitätsklinikum,,car-driver,comfort,True
9491,1326,student,Universitätsklinikum,,car-driver,unsafe,True
9492,1326,student,Universitätsklinikum,,car-driver,live_near_uni,False
9493,1328,student,Campus,,bus,too_expensive,True
9494,1328,student,Campus,,bus,transition_time,True
9495,1328,student,Campus,,bus,travel_time,True
9496,1328,student,Campus,,bus,reliability,False
9497,1328,student,Campus,,bus,too_crowded,True
9498,1328,student,Campus,,bus,other,False
9499,1328,student,Campus,,bus,low_frequency,False
9500,1328,student,Campus,,bus,no_station,False
9501,1328,student,Campus,,bus,comfort,False
9502,1328,student,Campus,,bus,unsafe,False
9503,1328,student,Campus,,bus,live_near_uni,False
9504,1329,student,Campus,,bus,too_expensive,False
9505,1329,student,Campus,,bus,transition_time,False
9506,1329,student,Campus,,bus,travel_time,False
9507,1329,student,Campus,,bus,reliability,False
9508,1329,student,Campus,,bus,too_crowded,True
9509,1329,student,Campus,,bus,other,False
9510,1329,student,Campus,,bus,low_frequency,False
9511,1329,student,Campus,,bus,no_station,False
9512,1329,student,Campus,,bus,comfort,False
9513,1329,student,Campus,,bus,unsafe,False
9514,1329,student,Campus,,bus,live_near_uni,False
9515,1330,student,Universitätsklinikum,,train-short,too_expensive,False
9516,1330,student,Universitätsklinikum,,train-short,transition_time,False
9517,1330,student,Universitätsklinikum,,train-short,travel_time,False
9518,1330,student,Universitätsklinikum,,train-short,reliability,True
9519,1330,student,Universitätsklinikum,,train-short,too_crowded,False
9520,1330,student,Universitätsklinikum,,train-short,other,False
9521,1330,student,Universitätsklinikum,,train-short,low_frequency,False
9522,1330,student,Universitätsklinikum,,train-short,no_station,False
9523,1330,student,Universitätsklinikum,,train-short,comfort,False
9524,1330,student,Universitätsklinikum,,train-short,unsafe,False
9525,1330,student,Universitätsklinikum,,train-short,live_near_uni,False
9526,1332,student,Universitätsklinikum,,car-driver,too_expensive,False
9527,1332,student,Universitätsklinikum,,car-driver,transition_time,False
9528,1332,student,Universitätsklinikum,,car-driver,travel_time,True
9529,1332,student,Universitätsklinikum,,car-driver,reliability,False
9530,1332,student,Universitätsklinikum,,car-driver,too_crowded,False
9531,1332,student,Universitätsklinikum,,car-driver,other,False
9532,1332,student,Universitätsklinikum,,car-driver,low_frequency,False
9533,1332,student,Universitätsklinikum,,car-driver,no_station,True
9534,1332,student,Universitätsklinikum,,car-driver,comfort,False
9535,1332,student,Universitätsklinikum,,car-driver,unsafe,False
9536,1332,student,Universitätsklinikum,,car-driver,live_near_uni,False
9537,1333,student,Campus,,bicycle,too_expensive,False
9538,1333,student,Campus,,bicycle,transition_time,False
9539,1333,student,Campus,,bicycle,travel_time,False
9540,1333,student,Campus,,bicycle,reliability,False
9541,1333,student,Campus,,bicycle,too_crowded,True
9542,1333,student,Campus,,bicycle,other,True
9543,1333,student,Campus,,bicycle,low_frequency,False
9544,1333,student,Campus,,bicycle,no_station,True
9545,1333,student,Campus,,bicycle,comfort,False
9546,1333,student,Campus,,bicycle,unsafe,False
9547,1333,student,Campus,,bicycle,live_near_uni,False
9548,1334,student,Campus,,bus,too_expensive,False
9549,1334,student,Campus,,bus,transition_time,False
9550,1334,student,Campus,,bus,travel_time,False
9551,1334,student,Campus,,bus,reliability,False
9552,1334,student,Campus,,bus,too_crowded,False
9553,1334,student,Campus,,bus,other,False
9554,1334,student,Campus,,bus,low_frequency,False
9555,1334,student,Campus,,bus,no_station,False
9556,1334,student,Campus,,bus,comfort,False
9557,1334,student,Campus,,bus,unsafe,False
9558,1334,student,Campus,,bus,live_near_uni,True
9559,1335,student,Campus,,car-driver,too_expensive,False
9560,1335,student,Campus,,car-driver,transition_time,False
9561,1335,student,Campus,,car-driver,travel_time,True
9562,1335,student,Campus,,car-driver,reliability,False
9563,1335,student,Campus,,car-driver,too_crowded,False
9564,1335,student,Campus,,car-driver,other,False
9565,1335,student,Campus,,car-driver,low_frequency,False
9566,1335,student,Campus,,car-driver,no_station,False
9567,1335,student,Campus,,car-driver,comfort,False
9568,1335,student,Campus,,car-driver,unsafe,False
9569,1335,student,Campus,,car-driver,live_near_uni,False
9570,1336,niwi,Campus,,bus,too_expensive,False
9571,1336,niwi,Campus,,bus,transition_time,False
9572,1336,niwi,Campus,,bus,travel_time,False
9573,1336,niwi,Campus,,bus,reliability,False
9574,1336,niwi,Campus,,bus,too_crowded,True
9575,1336,niwi,Campus,,bus,other,False
9576,1336,niwi,Campus,,bus,low_frequency,False
9577,1336,niwi,Campus,,bus,no_station,False
9578,1336,niwi,Campus,,bus,comfort,False
9579,1336,niwi,Campus,,bus,unsafe,False
9580,1336,niwi,Campus,,bus,live_near_uni,False
9581,1337,prof,Campus,,train-short,too_expensive,False
9582,1337,prof,Campus,,train-short,transition_time,False
9583,1337,prof,Campus,,train-short,travel_time,False
