,participant_id,status,main_vehicle,topic,response
4232,2961,wimi,bus,present,1
4233,2961,wimi,bus,future,-1
4234,2962,student,train-short,present,1
4235,2962,student,train-short,future,no_opinion
4236,2963,student,train-short,present,1
4237,2963,student,train-short,future,-1
4238,2965,student,bicycle,present,2
4239,2965,student,bicycle,future,-2
4240,2966,student,,present,-1
4241,2966,student,,future,-1
4242,2967,student,bus,present,2
4243,2967,student,bus,future,0
4244,2968,niwi,,present,2
4245,2968,niwi,,future,no_opinion
4246,2969,niwi,car-driver,present,0
4247,2969,niwi,car-driver,future,0
4248,2970,student,train-far,present,1
4249,2970,student,train-far,future,0
4250,2972,student,train-short,present,-1
4251,2972,student,train-short,future,1
4252,2974,student,bus,present,-1
4253,2974,student,bus,future,-1
4254,2975,student,car-driver,present,-1
4255,2975,student,car-driver,future,1
4256,2976,student,bus,present,2
4257,2976,student,bus,future,no_opinion
4258,2977,student,car-driver,present,-1
4259,2977,student,car-driver,future,-2
4260,2978,student,,present,2
4261,2978,student,,future,-2
4262,2979,wimi,bus,present,1
4263,2979,wimi,bus,future,1
4264,2980,niwi,bicycle,present,2
4265,2980,niwi,bicycle,future,1
4266,2981,niwi,ebike,present,2
4267,2981,niwi,ebike,future,no_opinion
4268,2982,student,car-driver,present,-1
4269,2982,student,car-driver,future,-1
4270,2983,student,car-driver,present,no_opinion
4271,2983,student,car-driver,future,no_opinion
4272,2985,prof,bicycle,present,1
4273,2985,prof,bicycle,future,0
4274,2987,wimi,bicycle,present,2
4275,2987,wimi,bicycle,future,-1
4276,2988,other,car-driver,present,1
4277,2988,other,car-driver,future,-2
4278,2989,student,train-short,present,1
4279,2989,student,train-short,future,0
4280,2990,student,car-driver,present,-1
4281,2990,student,car-driver,future,-1
4282,2991,student,train-short,present,1
4283,2991,student,train-short,future,1
4284,2992,student,walk,present,2
4285,2992,student,walk,future,0
4286,2993,wimi,car-driver,present,-1
4287,2993,wimi,car-driver,future,-1
4288,2994,student,walk,present,2
